id,left_text,left_target,right_text,right_target,left_target_info,right_target_info,parent
sec84-11-1,"Mandible with six teeth, incomplete cutting edges of similar shape (Fig. 84-17d) in second, third, and fourth interspaces, the last small and often inconspicuous (metasoma parallel-sided)",M. (Creightonella),"Mandible with two to ﬁve teeth, cutting edges absent or in second and third interspaces only, usually of quite different shapes in the two interspaces or absent in one or the other",sec84-11-2,M. (Creightonella),,
sec84-11-2,"Mandible without cutting edges between teeth (Fig. 84-12d-f); metasoma parallel-sided, body thus heriadiform or chalicodomiform (as in Fig. 84-9)",sec84-11-3,"Mandible with at least one cutting edge between teeth; metasoma usually broad, less than twice as long as broad, body thus megachiliform (but see Mitchellapis and Chelostomoda)",sec84-11-9,,,sec84-11-1
sec84-11-3,S1 with large midapical spine,M. (Austrochile),S1 without apical spine,sec84-11-4,M. (Austrochile),,sec84-11-2
sec84-11-4,Claws each with two teeth on underside; proboscidial fossa closed posteriorly by process from lower side of each genal area,M. (Schizomegachile),Claws without or with but one ventral tooth each; proboscidial fossa open posteriorly,sec84-11-5,M. (Schizomegachile),,sec84-11-3
sec84-11-5,"Metasomal integument red, and T2 and T3 without deep transverse postgradular grooves; glossa broad, ligulate",M. (Rhodomegachile),"Metasomal integument black, or, if red, then with deep postgradular grooves; glossa linear or only slightly broadened",sec84-11-6,M. (Rhodomegachile),,sec84-11-4
sec84-11-6,"Mandible bidentate; T6, as seen from above, with strong, rounded, basolateral shoulders, lateral margins thus strongly concave immediately posterior to shoulders",M. (Thaumatosoma),"Mandible with three or more teeth; T6 without shoulders, lateral margins gently convex to gently and rather uniformly concave",sec84-11-7,M. (Thaumatosoma),,sec84-11-5
sec84-11-7,"T2 and T3 usually with deep, transverse postgradular grooves, these absent from some middle-sized and large species in which claws have strong basal tooth (except in M. semiluctuosaSmith); pubescence usually giving a gray aspect, often forming apical white tergal fasciae; fulvous pubescence often present but conﬁned to apical part of metasoma, rarely (M. ustulataSmith) metasoma with extensive fulvous pubescence",M. (Hackeriapis),"Metasomal terga without deep, transverse postgradular grooves [except in C. (Callomegachile) mcnameraeCockerell and others from New Guinea northwestward]; claws without basal teeth; pubescence black, fulvous, or with white patches, not grayish in aspect and not forming tergal fasciae; fulvous pubescence, if present, not conﬁned to apical part of metasoma",sec84-11-8,M. (Hackeriapis),,sec84-11-6
sec84-11-8,"Mandible shining (although reticulate), apical margin very oblique, as long as distance from basal tooth to base of mandible; sharp hypostomal tooth behind base of mandible",M. (Chalicodomoides),"Mandible dull with minute roughening, apical margin shorter; no tooth behind base of mandible",M. (Callomegachile),M. (Chalicodomoides),M. (Callomegachile),sec84-11-7
sec84-11-9,"Mandible with incomplete cutting edge in second interspace, and without other cutting edges (as in Fig. 8412c); body heriadiform or chalicodomiform (Fig. 84-9)",sec84-11-10,Mandible with cutting edge in third interspace and often also in second (Fig. 84-11); body megachiliform,sec84-11-11,,,sec84-11-2
sec84-11-1,"S6 with large smooth hairless area before apical fringe; T6 with many long hairs visible in proﬁle, its apex produced and shallowly emarginate; pronotal lobe with rounded transverse ridge",M. (Mitchellapis),"S6 uniformly punctate and hairy; T6 with only very short hairs visible in proﬁle, its apex rounded; pronotal lobe with strong transverse carina",M. (Chelostomoda),M. (Mitchellapis),M. (Chelostomoda),sec84-11-9
sec84-11-1,"Species with fulvous and black coloration suggestive of Callomegachile; third mandibular tooth broad and irregularly truncate because of fusion with cutting edge of second interspace (Fig. 84-11e), second (in Australian area) truncate (sometimes obliquely) or sinuate at apex",M. (Amegachile),"Species usually dull-colored, gray, often with pale metasomal bands of hair; third mandibular tooth as well as second angulate, cutting edge in second interspace usually present although incomplete and not indistinguishably fused to third tooth",M. (Eutricharaea) Key to the Australian and Papuan Subgenera  of Megachile (Males) 1. S5 and usually S6 exposed (metasoma parallel-sided) .... ............................................................ M. (Creightonella),M. (Amegachile),,sec84-11-9
sec84-11-2,"S8 with lateral hairs (Fig. 84-10j, n); body heriadiform or chalicodomiform, metasoma ordinarily twice as long as wide (Fig. 84-9)",sec84-11-3,"S8 without lateral hairs but sometimes discal hairs may extend slightly beyond lateral margins (Fig. 84-10b, f); body megachiliform, metasoma ordinarily less than twice as long as wide",sec84-11-12,,,sec84-11-1
sec84-11-3,"S1 with large midapical spine; carina of T6 very high and weakly crenulate to serrate medially, usually not emarginate, abruptly disappearing laterally so that general aspect is a large, truncate projection (Fig. 84-14d)",M. (Austrochile),"S1 at most apically tuberculate; carina of T6 low (rarely even absent), not crenulate or serrate, medially slightly emarginate (except in Mitchellapis, Rhodomegachile, and a few others)",sec84-11-4,M. (Austrochile),,sec84-11-2
sec84-11-4,"Hind tibial spurs absent; S6 divided into two lateral sclerites by broad, median, membranous region",M. (Schizomegachile),"T wo hind tibial spurs present (only one in Thaumatosoma); S6 continuous, not divided into lateral hemisternites",sec84-11-5,M. (Schizomegachile),,sec84-11-3
sec84-11-5,"Carina of T6, near the untoothed tergal margin, broadly rounded except for median tooth at apex of low, longitudinal median ridge",M. (Mitchellapis),"Carina of T6 variable, without median tooth",sec84-11-6,M. (Mitchellapis),,sec84-11-4
sec84-11-6,"S4 retracted, or rear margin in some cases exposed (Fig. 84-13a)",sec84-11-7,S4 more or less fully exposed (Fig. 84-13b),sec84-11-10,,,sec84-11-5
sec84-11-7,"Carina of T6 reduced to short, non-emarginate ridge or absent; metasomal integument red, without strong postgradular grooves on T2 and T3; glossa broad, ligulate",M. (Rhodomegachile),"Carina of T6 evident, in almost every case medially emarginate [merely an emarginate swelling, not carinate, inM. (Hackeriapis) cliffordi Rayment; a scarcely emarginate ridge in M. (H.) appositaRayment]; metasomal integument usually black, but if red, then with strong transverse postgradular grooves on T2 and T3; glossa linear, rarely somewhat broadened",sec84-11-8,M. (Rhodomegachile),,sec84-11-6
sec84-11-8,"Distance between apices of ﬁrst and third mandibular teeth nearly equal to distance from third tooth to base of mandible; apex of S1 produced as a broad, nearly hairless, median, suberect ﬂap; large, robust species; metasoma without indications of pale tergal bands",M. (Chalicodomoides),Distance between ﬁrst and third (or second if mandible only bidentate) mandibular teeth much less than distance from uppermost tooth to base of mandible; apex of S1 not as above; usually smaller and more slender species; metasoma usually with indications of pale tergal bands,sec84-11-9,M. (Chalicodomoides),,sec84-11-7
sec84-11-9,Region of carina of T6 swollen except at median emargination (northern Australia and northward),M. (Chelostomoda),"Region of carina of T6 not swollen (common throughout Australia and Tasmania, rare in New Guinea, not known elsewhere)",M. (Hackeriapis) (in part),M. (Chelostomoda),M. (Hackeriapis) (in part),sec84-11-8
sec84-11-1,"Only one hind tibial spur; clypeus with group of coarse, quill-like bristles arising near middle; ﬂagellum exceedingly attenuate, ﬁrst segment longer than others, last two segments expanded (Fig. 84-10q)",M. (Thaumatosoma),"T wo hind tibial spurs; clypeus without such bristles; ﬂagellum rarely attenuate, ﬁrst segment shorter than second, last segment rarely expanded",sec84-11-11,M. (Thaumatosoma),,sec84-11-6
sec84-11-1,T2 and T3 usually without deep transverse postgradular grooves; pubescence all black or with pale or ocher areas not forming metasomal bands; posterior margin of T6 without teeth,M. (Callomegachile),"T erga usually with deep postgradular grooves; pubescence usually giving a gray appearance, in some cases fulvous on metasoma, usually forming metasomal bands; posterior margin of T6 usually with four teeth, median teeth absent in some cases",M. (Hackeriapis) (in part),M. (Callomegachile),M. (Hackeriapis) (in part),sec84-11-10
