id,left_text,left_target,right_text,right_target,left_target_info,right_target_info,parent
sec84-8-1,"S5 (sometimes also S6) exposed and generally similar to preceding sterna (sometimes S5 largely hidden but S6 exposed); lateral extremity of carina of T6 directed basad, away from apical margin of tergum",M. (Creightonella),"S5 and S6 retracted, variously modiﬁed, less sclerotized, less punctate, and less hairy than S1 to S4; lateral extremity of carina of T6 absent or directed toward lateral extremity of apical margin of tergum",sec84-8-2,M. (Creightonella),,
sec84-8-2,"S8 with lateral marginal hairs (Fig. 84-10j, n) (only one in Eumegachile); metasoma commonly strongly convex and twice as long as wide or more",sec84-8-3,"S8 without marginal hairs (Fig. 84-10b, f) but discal hairs sometimes extending beyond margin laterally; metasoma usually less strongly convex and usually less than twice as long as wide",sec84-8-12,,,sec84-8-1
sec84-8-3,"S4 largely or wholly retracted (as in Fig. 84-13a), less sclerotized, less punctate, and less hairy than S2 and S3 (body heriadiform or hoplitiform)",M. (Chelostomoda),"S4 exposed, similar in punctation and pubescence to preceding sterna (as in Fig. 84-13b)",sec84-8-4,M. (Chelostomoda),,sec84-8-2
sec84-8-4,"T6 with carina dentate or denticulate, sometimes with median emargination but denticulate lateral to it (Fig. 84-14a), sometimes bilobed but margin with at least a few faint irregularities (Fig. 84-14b); surface of T6 above carina usually without median depression",sec84-8-5,"T6 with carina bilobed or sometimes simple, not at all toothed (Fig. 84-14c); surface of T6 above carina usually with median depression",sec84-8-8,,,sec84-8-3
sec84-8-5,"T7 with narrow, median, apically truncate projection extending well beyond teeth of T6 carina (northern Africa)",M. (Parachalicodoma),"T7 a low sclerite largely hidden behind T6, sometimes produced to small median spine",sec84-8-6,M. (Parachalicodoma),,sec84-8-4
sec84-8-6,Front coxa with erect spine,M. (Pseudomegachile)(in part),Front coxa without spine or with tubercle or short spine,sec84-8-7,M. (Pseudomegachile)(in part),,sec84-8-5
sec84-8-7,"T oothed margin of mandible (threeto four-toothed) strongly oblique, nearly as long as distance fron upper tooth to mandibular base",M. (Chalicodoma),"T oothed margin of mandible (three-toothed) less oblique, much shorter than distance from upper tooth to mandibular base",M. (Pseudomegachile) (in part),M. (Chalicodoma),M. (Pseudomegachile) (in part),sec84-8-6
sec84-8-8,"Hairs of middle of T6 above carina extremely long, extending well beyond carina; carina of T6 high, strongly bilobed (T6 conspicuously acute in lateral view)",sec84-8-9,"Hairs of middle of T6 immediately above carina not very long, not extending far beyond carina, although dorsum of T6 may have very long hairs laterally; carina of T6 usually lower, not or rather weakly bilobed",sec84-8-11,,,sec84-8-4
sec84-8-9,Posterior margin of T6 with strong lateral tooth (partly obscured by hair); apex of clypeus with small median nodule continued up clypeus for a distance as a carina (Asia Minor),M. (Maximegachile),Posterior margin of T6 without lateral tooth; clypeus without median nodule and carina,sec84-8-10,M. (Maximegachile),,sec84-8-8
sec84-8-1,"Front tibia with apical posterior angle, which is obtuse but distinct and covered with short hair (oriental)",M. (Largella),"Front tibia without apical posterior angle, or, if weakly evident, then angle not covered with short hair",M. (Pseudomegachile) (in part),M. (Largella),M. (Pseudomegachile) (in part),sec84-8-9
sec84-8-1,"Mandible with strong premedian projection from lower margin at right angles to axis of mandible; T7 with large, exposed, biconvex, punctate surface; mandibular carinae shining and smooth (at 40/H11003) (palearctic)",M. (Eumegachile) (in part),Mandible without inferior projection or with hairy convexity or basal lobe; T7 hidden or exposed as narrow rim; mandibular carinae usually dulled by minute sculpturing,M. (Callomegachile),M. (Eumegachile) (in part),M. (Callomegachile),sec84-8-8
sec84-8-1,"T7 with large, exposed, biconvex, punctate surface; body chalcidomiform (palearctic)",M. (Eumegachile) (in part),"T7 hidden or exposed as narrow rim or crescentic sclerite, sometimes prolonged to median spine; body megachiliform","M. (Amegachile, Eutricharaea, Megachile s. str., Neocressoniella, Paracella, Xanthosarus) Key to the Palearctic and Oriental Subgenera  of Megachile (Males) (Megella is omitted because the male of the oriental species is unknown to me.) 1. S5 (sometimes also S6) exposed and generally similar to preceding sterna (sometimes S5 largely hidden but S6 ex- posed); lateral extremity of carina of T6 directed basad,  away from apical margin of tergum ......M. (Creightonella)",M. (Eumegachile) (in part),,sec84-8-2
sec84-8-2,"S8 with lateral marginal hairs (Fig. 84-10j, n) (only one in Eumegachile); metasoma commonly strongly convex and twice as long as wide or more",sec84-8-3,"S8 without marginal hairs (Fig. 84-10b, f) but discal hairs sometimes extending beyond margin laterally; metasoma usually less strongly convex and usually less than twice as long as wide",sec84-8-12,,,sec84-8-1
sec84-8-3,"S4 largely or wholly retracted (as in Fig. 84-13a), less sclerotized, less punctate, and less hairy than S2 and S3 (body heriadiform or hoplitiform)",M. (Chelostomoda),"S4 exposed, similar in punctation and pubescence to preceding sterna (as in Fig. 84-13b)",sec84-8-4,M. (Chelostomoda),,sec84-8-2
sec84-8-4,"T6 with carina dentate or denticulate, sometimes with median emargination but denticulate lateral to it (Fig. 84-14a), sometimes bilobed but margin with at least a few faint irregularities (Fig. 84-14b); surface of T6 above carina usually without median depression",sec84-8-5,"T6 with carina bilobed or sometimes simple, not at all toothed (Fig. 84-14c); surface of T6 above carina usually with median depression",sec84-8-8,,,sec84-8-3
sec84-8-5,"T7 with narrow, median, apically truncate projection extending well beyond teeth of T6 carina (northern Africa)",M. (Parachalicodoma),"T7 a low sclerite largely hidden behind T6, sometimes produced to small median spine",sec84-8-6,M. (Parachalicodoma),,sec84-8-4
sec84-8-6,Front coxa with erect spine,M. (Pseudomegachile)(in part),Front coxa without spine or with tubercle or short spine,sec84-8-7,M. (Pseudomegachile)(in part),,sec84-8-5
sec84-8-7,"T oothed margin of mandible (threeto four-toothed) strongly oblique, nearly as long as distance fron upper tooth to mandibular base",M. (Chalicodoma),"T oothed margin of mandible (three-toothed) less oblique, much shorter than distance from upper tooth to mandibular base",M. (Pseudomegachile) (in part),M. (Chalicodoma),M. (Pseudomegachile) (in part),sec84-8-6
