id,left_text,left_target,right_text,right_target,left_target_info,right_target_info,parent
sec112-3-1,"Minimum length of malar area greater than minimum width of ﬁrst ﬂagellar segment (Fig. 112-6e); pygidial plate unrecognizable or indicated by weak lateral carinae, mostly covered by long, appressed hairs, T7 bidentate apically; labrum at least three-fourths as long as broad (tropical)",Thygater,"Minimum length of malar area equal to or less than minimum width of ﬁrst ﬂagellar segment; pygidial plate prominent, exposed, with short hairs or bare, T7 truncate or rounded apically; labrum variable but usually less than three-fourths as long as broad",sec112-3-2,Thygater,,
sec112-3-2,"Clypeal margin trilobed, median lobe broad and often shallowly emarginate medially (Fig. 112-13d); ﬁrst ﬂagellar segment as long as second segment; S6 with large, laterally directed, lateral tooth (eastern and central USA)",Cemolobus,Clypeal margin truncate; ﬁrst ﬂagellar segment usually shorter than second segment; S6 usually without lateral teeth,sec112-3-3,Cemolobus,,sec112-3-1
sec112-3-3,"T7 with lateral gradular tooth or strong angle on each side of pygidial plate, sometimes hidden in dense hair or by T6",sec112-3-4,T7 without lateral teeth (occasionally S6 with lateral teeth that can be seen from above and may be confused with tergal teeth),sec112-3-7,,,sec112-3-2
sec112-3-4,"Stigma slightly longer than prestigma (Fig. 112-4c); maxillary palpus twoor three-segmented; lateral hind coxal carina prominent, curved (Fig. 112-15a) (tropical to T exas)",Melissoptila,"Stigma small, usually as short as or shorter than prestigma (Fig. 112-4b); maxillary palpus usually fouror ﬁve-segmented, rarely three-segmented; lateral hind coxal carina reduced or absent",sec112-3-5,Melissoptila,,sec112-3-3
sec112-3-5,S6 with prominent median convexity; fore femur broadest about one-fourth or one-third of its length from apex; maxillary palpus ﬁve-segmented,Florilegus,"S6 ﬂat or with exceedingly shallow, longitudinal median depression; fore femur broadest basal to middle; maxillary palpus usually threeor four-segmented, rarely ﬁvesegmented",sec112-3-6,Florilegus,,sec112-3-4
sec112-3-6,"T egula narrowed anteriorly, lateral margin slightly concave or straight in anterior one-half or one-third (Fig. 112-8a) (often hidden by hairs); clypeus little or moderately protruding, extending in front of eye by eye width or less as seen in lateral view",Melissodes,"T egula not narrowed anteriorly, lateral margin continuously convex (Fig. 112-8b); clypeus strongly protuberant, extending in front of eye by more than eye width as seen in lateral view",Peponapis (in part),Melissodes,Peponapis (in part),sec112-3-5
sec112-3-7,First ﬂagellar segment longer than second; inner margin of mandible with tooth near base (Fig. 112-13e),Xenoglossa,"First ﬂagellar segment no longer than second segment and often much shorter (longer in Peponapis timberlakei, Hurd and Lindsey); inner margin of mandible without tooth near base",sec112-3-8,Xenoglossa,,sec112-3-3
sec112-3-8,"Clypeus strongly protuberant, abruptly beveled and snoutlike apically (Fig. 112-6g), its proﬁle forming distinct preapical angle and concave above angle (rare, southwestern deserts)",Simanthedon,Clypeus uniformly convex or straight in proﬁle,sec112-3-9,Simanthedon,,sec112-3-7
sec112-3-9,"Tibial spurs weak, middle tibial spur about half or less than half as long as tibia, as measured from base of spur to anterior tibiofemoral articulation",sec112-3-10,"Tibial spurs strong, middle tibial spur more than half as long as tibia",sec112-3-13,,,sec112-3-8
sec112-3-1,First ﬂagellar segment only slightly shorter than second (Fig. 112-8d); last ﬂagellar segment tapering to apex; ﬂagellum bright yellow (deserts of southwestern USA and Mexico),Martinapis,First ﬂagellar segment half as long as second or less (Fig. 112-8e); last ﬂagellar segment not tapering; ﬂagellum tan to black,sec112-3-11,Martinapis,,sec112-3-9
