id,left_text,left_target,right_text,right_target,left_target_info,right_target_info,parent
sec81-15-1,"Claws cleft, inner ramus shorter than outer; anterior edge of metanotum sharp, elevated approximately to level of scutellar surface; space present between crest of metanotum and scutellum",O. (Metallinella),"Claws simple; anterior edge of metanotum below level of most of scutellum, i.e., scutellar surface curved down to margin of metanotum [except in long-bodied species ofPyrosmia (e.g., O. cephalotes Morawitz) in which metanotum is horizontal, on level with scutellum]; ordinarily no space between edge of metanotum and scutellum",sec81-15-2,O. (Metallinella),,
sec81-15-2,"Head with small, usually bare and shiny depression immediately behind lower end of eye, i.e., below posterior margin of eye (body commonly covered with long, loose hairs rarely forming metasomal fasciae)",O. (Osmia s. str.),"Head without small depression immediately behind lower end of eye, although depression directly below or in front of lower end of eye, or occupying much of malar area, sometimes present",sec81-15-3,O. (Osmia s. str.),,sec81-15-1
sec81-15-3,"Depression across mandibular base deep and abruptly set off almost vertically from adjacent ﬂat mandibular surface (Fig. 81-12d); orange hairs beneath clypeal margin arranged in four tufts, except when clypeus is highly modiﬁed, in which case there may be two broad tufts, or no orange hairs",O. (Helicosmia),"Depression across mandibular base absent or shallower, rarely completely separated from adjacent mandibular surface by vertical wall [some Melanosmia, e.g., O. nigriventris (Zetterstedt), approach the condition of Helicosmia]; orange hairs under clypeal margin in two tufts or brushes, or absent",sec81-15-4,O. (Helicosmia),,sec81-15-2
sec81-15-4,"Malar space, where shortest, as long as width of pedicel; proboscis extremely long, reaching metasoma in repose",sec81-15-5,"Malar space, where shortest, much shorter than width of pedicel; proboscis not reaching beyond middle of thorax in repose",sec81-15-6,,,sec81-15-3
sec81-15-5,"Front tibia with two apical spines, a short one posterior to usual single spine; metasomal terga with diffuse pale hairs not forming fasciae",O. (Monosmia),"Front tibia with single apical spine; metasomal terga with broad apical fasciae of dense, white plumose hairs.",O. (Orientosmia),O. (Monosmia),O. (Orientosmia),sec81-15-4
sec81-15-6,"Hind coxa with strong longitudinal carina along inner margin and body nonmetallic, metasoma sometimes red; parapsidal lines usually short-linear, sometimes punctiform; erect tergal hair (middorsally on T2-T3, as seen in proﬁle, ignoring apical tergal margins) sometimes no longer than minimum width of ﬁrst ﬂagellar segment",sec81-15-7,"Hind coxa not or weakly carinate, or, if carinate, then body metallic, if with ridge in location of coxal carina (as in some Hemiosmia, Pyrosmia, T ergosmia,etc.), then ridge usually punctate, not raised and shining as in above; parapsidal lines punctiform or sometimes short-linear in T ergosmia;erect tergal hair much longer than minimum width of ﬁrst ﬂagellar segment",sec81-15-8,,,sec81-15-4
sec81-15-7,Maxillary palpus distinctly ﬁve-segmented,O. (Allosmia),Maxillary palpus four-segmented or with minute apical ﬁfth segment,O. (Erythrosmia),O. (Allosmia),O. (Erythrosmia),sec81-15-6
sec81-15-8,First ﬂagellar segment nearly three to more than three times as long as wide,O. (Neosmia),First ﬂagellar segment not over 2.5 times as long as wide,sec81-15-9,O. (Neosmia),,sec81-15-6
sec81-15-9,"Anterior trochanter with longitudinal ventral carina or sharp ridge that is most prominent medially so that lower edge of trochanter, in side view, is convex; mandible in ventrolateral view with strong submedian tooth on inner margin of lower edge (mandible four-toothed or approaching that condition because of distinct cutting edge forming tooth in upper interspace)",O. (Hemiosmia),"Anterior trochanter without longitudinal ventral carina or sharp ridge, lower edge of trochanter, in side view, nearly straight; mandible usually without submedian tooth on inner margin of lower edge [but present in O. (Melanosmia) inermis (Zetterstedt)]",sec81-15-10,O. (Hemiosmia),,sec81-15-8
sec81-15-1,Hind coxa with longitudinal carina on inner ventral margin; clypeal margin usually with median impression (mandible usually three-toothed without cutting edge in upper interspace),O. (Pyrosmia),Hind coxa without longitudinal carina on inner ventral margin; clypeal margin without median impression,sec81-15-11,O. (Pyrosmia),,sec81-15-9
sec81-15-1,"Body frequently slightly to strongly metallic; pubescence often including black or fuscous hairs; mandible commonly four-toothed, usually because of cutting edge in upper interspace",O. (Melanosmia),"Body black, nonmetallic; pubescence mostly yellowish white; mandible three-toothed without cutting edge in upper interspace",sec81-15-12,O. (Melanosmia),,sec81-15-10
sec81-15-1,"Anterior margin of clypeus produced and rounded; impunctate hairless area behind mandibular base overhung by long, curved hairs",O. (Ozbekosmia),Anterior margin of clypeus produced and truncate; impunctate area behind mandibular base limited and not extensively overhung by long hairs,O. (T ergosmia),O. (Ozbekosmia),O. (T ergosmia),sec81-15-11
